business_type,business_age_months,location_type,state,num_employees,store_size_sqm,foot_traffic_daily,has_online_presence,uses_pos,marketing_spend_naira,inventory_value_naira,num_products,average_product_price_naira,month,customer_retention_rate,has_loyalty_program,accepts_credit_cards,opening_hours_per_day,competition_nearby,has_parking,monthly_sales_thousands
Pharmacy,62,Market,Ibadan,4,162,453,1,1,86603,2700782,58,1064,December,85,1,1,13,6,0,29022.47
Supermarket,82,Market,Kano,8,12,478,1,1,57596,217314,55,9824,April,63,1,0,8,8,1,9681.07
Restaurant,114,Shopping_Mall,Ibadan,8,198,51,1,1,41795,3491420,98,33686,October,68,0,1,9,9,1,22622.22
Fashion_Store,80,Market,Ibadan,1,173,451,1,1,162501,1822193,76,8458,July,74,0,0,9,1,0,11721.39
Salon,98,Shopping_Mall,Enugu,4,191,178,1,0,174232,4766322,39,42949,May,74,1,0,11,0,0,22035.21
Supermarket,9,Shopping_Mall,Port_Harcourt,16,135,40,0,0,170280,1855956,358,7985,June,92,0,1,8,9,0,9231.62
Salon,79,Market,Enugu,19,182,493,0,1,194638,3718451,200,1553,October,68,0,1,10,3,1,21917.8
Restaurant,28,Street_Shop,Enugu,4,62,490,1,1,109173,4769550,451,17358,June,78,1,1,15,1,0,24891.87
Pharmacy,18,Estate,Kano,14,45,267,0,1,117121,2665022,392,15564,October,48,0,1,10,6,0,11717.63
Retail_Shop,38,Estate,Ibadan,5,152,119,1,1,35924,3737365,362,38151,July,31,0,0,10,1,1,23705.75
Salon,111,Estate,Abuja,17,95,187,0,1,91747,833096,153,7194,August,71,0,0,14,4,0,6232.08
Restaurant,106,Estate,Ibadan,12,71,24,0,1,26672,2330991,490,8163,April,51,0,0,8,2,0,13167.97
Pharmacy,74,Shopping_Mall,Abuja,2,104,345,0,0,94822,3614147,355,35765,October,36,1,0,13,9,1,15297.88
Retail_Shop,43,Street_Shop,Port_Harcourt,7,47,383,1,1,155869,1561753,499,43227,February,88,1,1,8,3,0,19395.3
Supermarket,104,Market,Port_Harcourt,18,138,381,1,0,198094,2632157,499,1975,September,55,0,0,11,8,0,9402.4
Restaurant,118,Market,Ibadan,2,52,72,0,1,44928,433004,294,30331,April,46,1,0,11,1,1,12291.56
Pharmacy,83,Estate,Lagos,6,144,30,1,1,78619,3273949,98,7489,June,65,0,0,14,8,1,16088.14
Electronics,27,Shopping_Mall,Abuja,1,22,312,0,0,109012,2627226,196,40712,April,63,0,0,15,4,0,11104.57
Retail_Shop,105,Market,Lagos,9,52,423,1,0,43089,2527634,112,25522,July,93,0,0,15,1,0,13739.44
Electronics,17,Estate,Kano,18,20,484,0,1,196100,3589827,402,8369,June,93,0,0,9,0,0,10805.22
Fashion_Store,38,Estate,Lagos,12,71,263,1,1,60375,2252767,467,44987,August,49,0,0,11,9,0,14999.52
Restaurant,77,Street_Shop,Kano,2,184,96,1,1,37229,1169110,438,26108,February,54,0,0,12,9,0,8570.83
Salon,81,Estate,Kano,6,41,132,1,1,45044,367223,361,18905,April,87,0,0,8,6,0,8306.83
Supermarket,51,Street_Shop,Ibadan,6,160,444,0,0,80299,4964083,142,34689,January,46,0,1,15,4,0,14339.33
Electronics,13,Street_Shop,Abuja,9,23,479,1,1,110214,1293716,75,49880,April,56,0,1,10,2,1,26149.46
Supermarket,88,Market,Port_Harcourt,15,151,284,0,1,132980,141747,344,4692,April,75,0,0,10,5,1,9531.47
Salon,34,Shopping_Mall,Enugu,18,100,56,1,0,50379,3529855,225,4679,February,44,0,1,13,1,0,7702.29
Salon,90,Market,Ibadan,14,64,324,0,1,69196,4616083,263,31914,April,65,0,0,14,3,0,18582.15
Electronics,56,Street_Shop,Ibadan,11,165,132,1,1,112095,2876275,148,3228,September,62,1,0,8,5,1,16060.2
Supermarket,93,Market,Kano,11,61,484,0,0,190904,1711151,323,16706,April,64,0,1,13,8,1,17596.59
Salon,81,Market,Enugu,16,123,171,1,1,63692,1024349,380,18378,February,47,0,0,11,8,0,7503.17
Supermarket,14,Online,Ibadan,2,14,382,0,0,115036,348539,180,34801,December,79,1,1,10,5,0,9947.96
Supermarket,27,Market,Kano,7,197,173,1,1,41461,4484308,380,26604,April,50,0,0,13,0,1,37548.12
Salon,12,Street_Shop,Abuja,14,119,444,0,1,59799,1657676,486,8845,June,30,0,1,10,0,0,6512.63
Electronics,39,Market,Port_Harcourt,1,68,324,0,1,68020,3852360,163,42955,September,57,0,0,12,9,0,15275.19
Restaurant,28,Market,Ibadan,17,113,418,1,0,20902,3554849,398,19801,February,72,0,1,15,7,0,11549.87
Salon,71,Market,Enugu,17,143,360,1,1,87191,470183,51,22484,July,39,0,1,15,7,1,9799.01
Supermarket,90,Shopping_Mall,Port_Harcourt,9,47,376,0,1,27214,2227866,398,30616,October,78,0,1,9,0,0,16698.55
Supermarket,6,Street_Shop,Port_Harcourt,10,103,307,0,1,62295,3161894,431,24146,July,78,0,0,11,5,1,11043.77
Pharmacy,31,Estate,Kano,2,185,360,0,1,50565,2880594,57,9526,July,44,1,0,9,8,0,10597.56
Restaurant,97,Shopping_Mall,Ibadan,18,147,165,1,1,10923,2528349,395,45900,January,80,0,0,8,8,1,13528.29
Restaurant,90,Market,Lagos,4,127,261,1,1,193689,4405412,45,13458,September,53,0,1,8,3,0,24604.43
Salon,81,Street_Shop,Port_Harcourt,3,196,110,1,1,86843,3490373,342,32717,September,42,0,1,9,3,0,21946.23
Salon,110,Shopping_Mall,Lagos,8,49,390,1,1,146616,1919054,254,6686,December,54,0,0,15,2,1,16833.79
Retail_Shop,20,Estate,Ibadan,5,11,357,0,1,121212,4516815,142,9040,April,44,0,1,12,5,0,21947.28
Restaurant,82,Shopping_Mall,Lagos,4,183,90,0,1,147103,4701190,340,15851,February,40,0,0,15,6,0,12772.99
Electronics,15,Street_Shop,Lagos,13,40,435,1,1,52582,2297704,169,12146,January,56,0,1,12,2,0,8103.66
Fashion_Store,27,Street_Shop,Enugu,10,109,433,0,1,158575,533076,226,9794,February,82,1,1,13,7,0,7377.1
Fashion_Store,112,Street_Shop,Port_Harcourt,8,172,418,1,1,46063,4987782,40,33029,February,83,0,1,11,2,0,23565.4
Pharmacy,26,Street_Shop,Ibadan,6,108,374,0,1,101643,2364444,469,16363,September,90,1,1,9,6,1,16426.95
Restaurant,64,Estate,Lagos,8,190,128,0,1,40665,4126248,280,34183,February,43,1,1,8,0,0,21557.88
Retail_Shop,105,Estate,Lagos,1,107,470,0,1,92010,2215116,395,39497,July,63,0,0,10,1,0,10989.04
Electronics,82,Shopping_Mall,Kano,2,96,346,1,1,78727,2503018,297,41224,October,94,0,0,13,0,0,16810.43
Electronics,67,Street_Shop,Ibadan,19,63,458,0,1,5602,3140379,65,35873,May,77,1,1,12,5,0,17846.15
Restaurant,13,Market,Abuja,9,43,204,1,1,182603,1506229,52,28291,January,69,1,0,10,9,1,15801.34
Retail_Shop,8,Online,Ibadan,8,12,439,0,0,5631,4202748,230,43407,August,58,1,0,8,5,1,11677.07
Restaurant,112,Market,Ibadan,18,191,159,0,1,29652,2164935,56,9372,June,90,0,0,12,9,0,8854.39
Salon,97,Market,Lagos,3,117,412,1,1,187699,2762426,392,30862,October,62,0,1,14,4,0,23973.13
Restaurant,14,Estate,Lagos,19,43,395,0,1,18489,820339,146,27860,September,46,0,0,8,7,0,5894.55
Salon,23,Market,Enugu,3,49,226,1,0,70241,3513714,453,16103,July,51,0,1,15,4,1,15388.13
Retail_Shop,109,Street_Shop,Port_Harcourt,18,184,470,0,1,117135,2886180,32,38876,July,86,0,1,9,0,0,16342.92
Fashion_Store,20,Estate,Port_Harcourt,1,123,243,0,1,67589,3166034,182,14630,October,38,0,1,10,2,0,13607.12
Electronics,44,Market,Ibadan,15,71,266,0,0,129629,542247,174,26103,December,33,0,1,11,9,0,12271.37
Supermarket,82,Market,Abuja,6,45,83,1,1,15422,1230674,320,4040,May,75,0,0,11,4,0,6017.33
Retail_Shop,43,Estate,Kano,7,113,278,1,0,79654,3448663,190,42888,August,47,1,1,11,2,0,23331.49
Retail_Shop,100,Shopping_Mall,Abuja,6,120,451,1,1,6952,1046215,38,45392,April,90,0,0,10,2,0,13566.43
Restaurant,101,Shopping_Mall,Enugu,17,75,112,0,1,195430,3311834,67,24981,March,58,0,1,14,6,0,24591.01
Electronics,27,Online,Lagos,15,100,276,1,1,166507,3057288,379,42581,August,61,0,0,10,9,1,18274.23
Electronics,100,Estate,Enugu,15,188,340,0,0,137495,2919330,159,27227,August,42,0,0,9,9,1,13627.79
Supermarket,93,Market,Enugu,11,54,356,1,1,115891,2487228,371,16298,April,68,0,0,14,4,1,23438.37
Fashion_Store,41,Shopping_Mall,Lagos,3,46,208,1,1,152509,2675349,72,37898,August,88,1,0,8,5,0,25237.83
Salon,42,Shopping_Mall,Lagos,9,175,434,1,1,66049,1531101,109,20327,July,34,0,0,12,3,0,10791.78
Retail_Shop,33,Shopping_Mall,Lagos,18,194,430,1,1,157369,852134,295,10547,March,92,1,0,11,8,0,15270.92
Salon,27,Online,Kano,19,167,317,0,1,171663,909354,259,35898,January,93,1,1,14,4,1,12860.88
Retail_Shop,102,Estate,Kano,7,53,165,0,0,95230,3563337,491,25226,July,51,0,1,11,1,1,13024.98
Supermarket,71,Street_Shop,Abuja,18,70,303,0,0,97402,2145051,496,34087,April,81,1,0,11,7,1,16838.51
Fashion_Store,29,Shopping_Mall,Enugu,17,35,311,0,1,184286,671460,403,37436,April,57,1,0,9,7,0,13911.96
Retail_Shop,50,Street_Shop,Kano,12,138,53,0,1,61347,3542465,210,12025,June,40,0,1,15,3,1,13746.89
Retail_Shop,47,Street_Shop,Lagos,5,82,102,1,0,25554,4692426,227,30937,December,91,0,1,9,7,0,29163.13
Electronics,22,Shopping_Mall,Enugu,1,105,357,1,1,118108,1719715,266,28218,January,87,1,1,8,3,1,18098.95
Supermarket,29,Estate,Enugu,1,34,279,0,1,107041,2055870,412,30588,February,44,0,1,12,6,1,11027.17
Supermarket,25,Street_Shop,Ibadan,19,111,128,1,1,132472,852168,379,44079,January,88,0,0,11,1,1,10230.44
Electronics,33,Street_Shop,Kano,8,167,320,1,1,106122,1450443,454,10514,December,89,0,1,9,7,1,16175.02
Supermarket,6,Market,Kano,15,156,376,0,1,161018,2253665,303,9640,January,34,1,1,10,1,0,12183.63
Salon,78,Market,Kano,8,162,204,1,0,168948,656007,38,22249,February,50,0,1,14,3,0,8032.26
Salon,117,Market,Kano,6,135,229,0,0,172608,1954096,331,30182,August,88,1,1,8,3,1,16072.39
Salon,113,Street_Shop,Port_Harcourt,16,19,438,0,0,21110,4702501,302,7145,July,60,0,0,9,7,0,11313.6
Pharmacy,91,Market,Lagos,14,72,46,1,1,73630,2190066,104,34864,November,50,0,0,10,3,1,24770.83
Salon,23,Market,Ibadan,10,108,353,1,1,27460,2036724,77,8932,September,67,0,1,9,1,0,11782.58
Electronics,28,Shopping_Mall,Abuja,5,168,383,0,1,160302,476303,162,11199,January,84,0,1,10,4,1,6375.82
Fashion_Store,10,Market,Lagos,6,180,494,0,1,27738,1389688,179,19519,January,92,0,0,13,9,1,6586.38
Fashion_Store,50,Shopping_Mall,Abuja,4,67,203,0,1,72586,4883792,143,46097,April,77,1,1,10,9,1,36367.28
Electronics,41,Online,Abuja,3,138,20,0,1,50845,1469869,329,39901,October,85,1,0,12,3,0,12146.4
Supermarket,109,Street_Shop,Ibadan,4,71,274,1,0,127963,835598,470,30370,May,52,1,1,11,2,0,12692.35
Salon,49,Shopping_Mall,Lagos,18,195,171,0,0,38399,3393137,220,40506,October,77,1,0,13,1,1,20149.06
Retail_Shop,54,Online,Port_Harcourt,3,99,147,1,1,72024,310839,391,2658,November,75,0,1,9,0,0,7522.17
Retail_Shop,73,Shopping_Mall,Kano,17,108,303,0,1,75572,2076137,482,1306,November,50,1,1,13,6,0,17060.85
Supermarket,105,Market,Abuja,5,48,483,1,1,8790,366432,40,15653,June,69,1,1,12,6,1,9696.19
Retail_Shop,61,Market,Lagos,9,54,292,1,1,9362,2669236,340,21981,June,66,0,1,14,0,1,19584.27
Restaurant,102,Shopping_Mall,Abuja,14,179,198,1,1,105205,1675864,490,48742,December,45,0,1,10,8,0,22780.87
Retail_Shop,116,Market,Abuja,19,36,370,0,1,131858,2375016,78,38038,July,92,0,1,15,8,1,16943.73
Supermarket,107,Street_Shop,Ibadan,17,114,286,0,1,169575,4221557,275,18817,September,82,1,0,14,0,1,19084.6
Fashion_Store,30,Street_Shop,Kano,8,94,433,1,1,132188,4145302,456,16703,October,91,1,0,15,9,0,14230.3
Retail_Shop,102,Online,Kano,6,53,139,1,1,45706,3946834,133,46078,October,75,1,0,15,1,0,23761.13
Supermarket,68,Shopping_Mall,Ibadan,5,169,105,0,1,71598,3150890,146,5257,February,43,0,1,15,9,0,10912.48
Retail_Shop,98,Market,Abuja,5,160,346,0,0,68631,4229667,410,6333,October,40,1,0,8,8,0,13767.95
Fashion_Store,21,Shopping_Mall,Ibadan,1,46,30,1,1,151227,2746551,167,27833,October,91,1,1,13,7,0,21326.02
Retail_Shop,57,Estate,Ibadan,7,78,77,1,1,37728,1976509,491,19420,January,59,0,1,10,9,0,12335.9
Supermarket,45,Market,Kano,15,157,227,0,1,66631,4050524,372,15195,October,61,1,1,15,0,0,20756.56
Retail_Shop,97,Street_Shop,Enugu,1,181,98,0,0,68917,4754233,396,6917,February,82,0,1,11,7,0,12085.51
Supermarket,100,Street_Shop,Enugu,19,181,433,1,0,10070,1913607,383,42712,December,36,0,1,14,8,1,23454.07
Supermarket,79,Shopping_Mall,Port_Harcourt,13,94,76,1,1,179222,2083446,316,642,March,60,1,1,13,3,0,26884.23
Retail_Shop,27,Shopping_Mall,Lagos,11,112,157,1,1,132630,1804972,267,47229,October,83,1,0,13,6,0,16012.16
Retail_Shop,80,Online,Enugu,9,57,427,1,1,139677,643726,144,36943,June,60,0,0,9,5,0,9279.15
Pharmacy,114,Online,Ibadan,19,142,285,1,0,129273,3128331,342,30793,October,81,1,1,9,2,1,27768.05
Fashion_Store,40,Market,Ibadan,3,125,45,1,0,180156,1775555,331,48445,September,82,1,1,8,1,0,19739.0
Salon,86,Estate,Lagos,18,32,399,1,1,162514,4891996,413,35674,May,64,1,1,10,9,1,30380.33
Restaurant,92,Street_Shop,Lagos,12,141,224,1,1,176402,3551562,279,21434,November,38,0,1,14,6,0,33959.51
Retail_Shop,61,Street_Shop,Kano,3,111,67,1,1,27866,796388,180,34901,May,72,1,1,14,1,0,10261.36
Pharmacy,52,Shopping_Mall,Port_Harcourt,5,79,440,0,1,163421,548914,183,36146,May,82,1,0,10,2,1,12284.39
Retail_Shop,14,Street_Shop,Abuja,10,148,403,1,1,190600,2584878,72,11079,July,61,1,0,8,0,0,15173.49
Restaurant,97,Shopping_Mall,Abuja,14,171,354,0,0,49405,2407688,382,17824,April,94,0,0,8,5,0,13076.44
Supermarket,98,Shopping_Mall,Enugu,16,145,125,1,0,118744,2599605,351,18113,January,64,0,1,14,5,0,11699.59
Supermarket,80,Street_Shop,Lagos,11,15,430,1,1,99266,3566620,273,14495,September,77,0,1,9,5,1,20513.87
Supermarket,69,Shopping_Mall,Ibadan,4,71,480,1,1,7200,3032153,116,6201,March,30,1,1,9,7,0,30450.55
Supermarket,82,Street_Shop,Enugu,4,144,396,0,1,30343,3742196,451,40033,March,41,1,1,9,1,1,27695.59
Supermarket,86,Street_Shop,Enugu,18,65,474,1,1,137106,3079077,72,25871,October,49,0,0,9,6,1,21534.31
Electronics,104,Shopping_Mall,Ibadan,10,77,168,0,1,102794,1884737,377,30479,September,79,0,1,10,4,0,14118.49
Restaurant,14,Market,Port_Harcourt,9,161,432,1,1,121490,2818388,123,11970,May,40,0,0,13,0,0,11490.18
Salon,103,Street_Shop,Abuja,6,54,396,1,1,70255,3456306,322,35383,November,53,1,1,9,9,0,43697.94
Electronics,49,Market,Kano,16,44,127,1,0,165308,1225162,380,10349,August,48,0,0,15,2,1,14034.24
Retail_Shop,46,Market,Abuja,8,126,400,0,1,172717,4315580,148,32642,April,57,0,0,15,2,0,20494.7
Pharmacy,83,Street_Shop,Port_Harcourt,7,116,353,1,1,197775,3682244,368,8784,November,50,0,0,14,7,1,22698.21
Restaurant,14,Street_Shop,Ibadan,18,30,329,1,1,126892,658391,43,1618,July,90,1,0,12,0,0,7019.24
Retail_Shop,45,Shopping_Mall,Ibadan,17,17,223,1,0,100184,3587187,468,30875,December,67,0,0,15,3,0,26090.61
Restaurant,37,Market,Lagos,5,166,33,1,1,73126,4088814,385,4262,March,64,0,1,10,2,0,29530.56
Restaurant,23,Market,Port_Harcourt,11,40,255,1,0,74114,976570,112,27975,March,60,0,0,15,3,1,10931.37
Electronics,78,Street_Shop,Port_Harcourt,4,119,36,1,0,8162,1762772,361,4117,April,93,0,1,11,9,1,16695.27
Salon,106,Street_Shop,Port_Harcourt,19,145,142,0,0,193642,2209741,404,17935,July,84,1,1,13,7,0,13299.79
Electronics,42,Shopping_Mall,Abuja,16,176,67,1,1,37291,1821099,137,14439,February,86,0,1,14,3,1,12888.48
Retail_Shop,96,Shopping_Mall,Ibadan,4,60,247,1,1,173549,4518906,129,48481,May,57,0,0,11,9,0,16425.95
Supermarket,59,Market,Ibadan,18,26,491,0,1,142406,203159,471,35606,October,42,0,0,9,5,1,7973.98
Restaurant,86,Street_Shop,Port_Harcourt,6,15,355,1,1,181637,592737,328,34414,January,58,0,1,9,6,1,13906.76
Retail_Shop,100,Street_Shop,Kano,2,174,227,1,1,182602,3503697,361,27030,November,81,0,1,15,0,1,40622.7
Pharmacy,85,Street_Shop,Port_Harcourt,1,164,475,1,0,103007,2407036,82,18970,June,58,0,1,14,9,0,14436.76
Supermarket,52,Estate,Lagos,16,16,326,0,1,131702,4623613,132,16716,May,66,1,1,13,5,0,21294.29
Electronics,11,Street_Shop,Enugu,7,106,458,1,1,100482,1373004,93,48722,July,74,1,0,15,5,1,16179.75
Electronics,27,Street_Shop,Kano,7,110,342,1,1,190657,4655431,42,7057,May,79,0,0,14,2,0,12306.84
Retail_Shop,48,Estate,Port_Harcourt,13,23,424,0,0,120351,181361,480,1324,July,78,0,0,10,7,0,2988.01
Salon,40,Estate,Kano,6,71,348,1,1,139912,772210,477,40449,July,59,0,0,13,0,1,10197.87
Fashion_Store,71,Online,Kano,14,19,84,1,1,40396,3222023,247,40197,July,94,0,0,10,2,1,12182.41
Fashion_Store,43,Market,Lagos,15,82,54,0,0,195811,914249,216,39439,April,43,1,1,9,9,1,16658.61
Pharmacy,75,Shopping_Mall,Lagos,16,76,281,1,1,163866,4673057,296,18051,January,84,1,1,8,5,0,28112.68
Retail_Shop,36,Market,Ibadan,7,81,399,1,1,112590,2998403,235,3469,December,56,0,0,14,8,1,19212.32
Pharmacy,94,Market,Port_Harcourt,11,170,116,0,1,166492,4597231,216,48170,April,62,1,1,13,5,1,42409.23
Supermarket,117,Shopping_Mall,Port_Harcourt,5,82,22,0,0,166343,1628196,347,45902,July,36,0,0,9,3,0,9293.07
Restaurant,76,Street_Shop,Port_Harcourt,18,158,215,1,0,47903,1244417,280,11044,July,93,0,1,8,1,1,12709.19
Fashion_Store,9,Market,Ibadan,18,128,338,1,1,11957,1217732,207,22875,September,53,1,0,12,5,1,8803.15
Pharmacy,110,Street_Shop,Lagos,16,61,197,1,1,172001,4110717,74,44839,September,57,0,0,12,5,1,23782.34
Retail_Shop,82,Shopping_Mall,Ibadan,18,22,343,0,1,86339,4512677,154,32874,November,67,0,0,13,5,0,22267.43
Restaurant,86,Shopping_Mall,Port_Harcourt,3,184,461,1,0,144755,4582792,405,6603,September,66,0,1,8,8,1,26247.46
Fashion_Store,7,Estate,Abuja,16,153,303,1,0,177671,506780,78,29465,November,50,0,1,11,1,0,13244.71
Electronics,54,Market,Kano,15,65,31,1,0,172369,3768579,162,5624,October,37,0,1,14,2,1,17196.55
Restaurant,30,Estate,Ibadan,8,65,360,0,1,93168,1875023,27,22065,August,68,0,1,9,8,0,7795.4
Pharmacy,21,Street_Shop,Lagos,18,156,435,0,1,48335,3113383,159,11469,September,92,1,1,11,5,0,16682.27
Fashion_Store,16,Street_Shop,Kano,16,162,203,1,0,105566,2776008,111,37365,November,41,0,1,15,0,0,22576.02
Electronics,75,Market,Enugu,11,34,283,1,0,130339,2854935,76,48998,March,56,0,0,15,1,1,28257.15
Supermarket,75,Estate,Port_Harcourt,2,129,490,1,0,67691,2786545,158,16936,March,79,1,0,10,1,0,18454.79
Supermarket,94,Shopping_Mall,Enugu,9,169,465,0,1,34905,4499102,346,13280,September,84,0,1,14,9,1,19060.77
Restaurant,11,Shopping_Mall,Lagos,4,10,265,0,1,194620,565452,98,43913,June,63,0,0,10,3,0,6659.43
Fashion_Store,55,Market,Kano,7,173,286,0,1,87813,4256825,459,26255,August,92,1,0,10,9,0,23194.54
Fashion_Store,29,Street_Shop,Enugu,2,166,482,1,1,37847,4725874,190,47384,April,87,0,1,12,2,1,34073.97
Restaurant,43,Market,Kano,14,19,97,0,1,87174,3422110,218,42681,April,46,0,0,12,7,1,20135.31
Fashion_Store,17,Shopping_Mall,Ibadan,6,66,303,0,0,144217,4255908,486,46271,November,81,0,1,11,0,1,27176.3
Pharmacy,115,Market,Abuja,15,92,476,1,1,64652,3350205,162,41629,October,63,0,0,9,7,0,21076.01
Retail_Shop,58,Shopping_Mall,Enugu,8,25,146,1,1,188030,3565302,325,26553,May,63,0,0,9,7,0,17264.1
Fashion_Store,83,Shopping_Mall,Ibadan,6,31,200,0,0,31355,4938564,283,48251,May,67,1,1,14,0,1,20272.57
Supermarket,29,Shopping_Mall,Abuja,14,52,315,0,1,23187,4368284,229,34650,October,35,0,1,13,3,0,19907.56
Retail_Shop,46,Shopping_Mall,Abuja,8,76,428,1,1,28952,522097,404,36332,September,90,0,0,9,0,0,7767.16
Electronics,55,Shopping_Mall,Port_Harcourt,15,175,343,1,0,160529,288520,281,47050,June,46,1,1,12,6,0,14863.03
Salon,87,Street_Shop,Kano,13,88,364,0,1,92090,3924021,383,9270,October,86,0,1,14,4,1,18345.37
Retail_Shop,60,Estate,Port_Harcourt,9,56,53,1,1,162956,298372,494,35280,July,43,1,1,14,6,1,15308.89
Salon,73,Market,Ibadan,5,151,136,1,1,7837,204370,29,39600,February,39,0,1,12,0,0,6262.7
Pharmacy,113,Street_Shop,Port_Harcourt,8,148,102,1,0,9903,2656492,173,32834,September,79,0,0,15,4,0,12517.24
Pharmacy,91,Estate,Port_Harcourt,10,171,386,1,1,177332,3293744,272,2136,July,38,1,0,9,6,1,19916.66
Pharmacy,31,Street_Shop,Ibadan,3,119,378,1,1,124643,1493443,78,5118,January,60,0,1,12,0,0,8317.6
Restaurant,39,Street_Shop,Ibadan,11,85,332,1,0,153001,3548683,182,16571,February,61,0,0,12,7,0,13846.19
Salon,49,Street_Shop,Port_Harcourt,1,166,268,0,1,125892,4087763,308,42679,March,83,1,1,15,3,0,32870.83
Retail_Shop,51,Market,Lagos,3,169,259,0,1,34622,4166334,303,14573,December,84,0,1,13,3,0,19498.49
Retail_Shop,84,Market,Abuja,11,176,28,0,1,37019,2031671,459,28370,July,71,0,0,9,3,1,11210.68
Supermarket,109,Shopping_Mall,Enugu,8,118,304,0,0,165497,4150242,178,828,November,49,0,1,13,4,0,25598.19
Electronics,41,Street_Shop,Enugu,14,115,298,1,1,131540,196858,145,48815,February,69,0,1,15,5,1,11889.55
Fashion_Store,55,Estate,Abuja,7,113,384,1,0,35986,4488052,266,26313,August,86,0,0,8,5,0,13488.5
Retail_Shop,40,Market,Kano,12,26,471,1,1,48674,3844412,277,11138,June,91,0,0,8,7,1,18471.41
Retail_Shop,91,Market,Lagos,4,119,342,0,1,109655,3113596,163,23244,August,36,0,1,8,7,1,15319.16
Salon,64,Street_Shop,Enugu,10,118,177,1,1,41605,1021800,497,635,September,40,1,0,11,1,0,6134.21
Restaurant,62,Market,Enugu,11,82,420,0,0,161258,1913133,339,40294,August,76,0,1,9,5,0,9841.37
Restaurant,38,Shopping_Mall,Abuja,14,54,333,0,1,88423,1951648,355,14574,September,52,0,1,12,6,1,13577.22
Salon,20,Shopping_Mall,Lagos,10,24,492,0,1,5022,4546387,380,36030,March,33,0,0,15,4,0,18877.66
Salon,68,Market,Port_Harcourt,18,80,210,1,0,61149,1514875,91,13881,October,46,0,1,12,2,1,11248.07
Salon,70,Estate,Lagos,7,90,270,1,1,103872,585418,394,31950,April,42,0,1,8,2,0,16831.31
Restaurant,50,Street_Shop,Port_Harcourt,2,99,329,1,0,149193,4604474,90,30039,May,74,0,1,10,2,1,21226.08
Electronics,86,Street_Shop,Enugu,8,58,493,0,1,6664,2489875,497,35777,January,35,0,1,14,2,0,9496.87
Electronics,119,Estate,Abuja,10,195,128,1,1,133356,1714473,92,11472,January,78,1,1,14,5,0,12306.61
Pharmacy,78,Online,Port_Harcourt,14,123,148,0,1,166012,790695,118,41882,October,42,0,0,13,3,0,8441.59
Salon,84,Shopping_Mall,Kano,1,101,424,0,1,156882,3866576,239,48008,November,79,1,1,10,4,0,31583.48
Restaurant,48,Street_Shop,Port_Harcourt,3,193,120,0,1,165322,3191326,494,3866,June,56,1,0,9,1,0,18138.12
Salon,52,Online,Lagos,10,164,24,0,1,108534,2099641,134,25601,September,43,0,1,10,2,0,11612.08
Supermarket,111,Market,Lagos,9,179,399,1,0,43501,1776868,82,6083,June,35,1,1,14,1,0,13233.85
Supermarket,46,Shopping_Mall,Ibadan,4,191,436,0,0,89380,4348042,389,37970,December,58,1,0,12,4,1,33406.1
Pharmacy,109,Street_Shop,Kano,11,128,247,1,1,186312,970036,247,16754,September,31,0,0,9,5,1,10404.0
Supermarket,15,Market,Enugu,7,67,174,1,1,118605,3660650,162,29245,August,62,0,0,9,7,1,12639.67
Restaurant,32,Shopping_Mall,Lagos,17,36,367,1,1,162787,2202337,437,24925,December,94,0,1,11,5,0,25913.04
Pharmacy,33,Street_Shop,Port_Harcourt,18,18,355,0,1,107623,4253463,248,17655,July,78,0,0,12,4,0,13777.71
Fashion_Store,32,Estate,Port_Harcourt,2,84,485,1,0,25268,1478058,420,44281,March,93,0,1,9,7,0,15878.89
Supermarket,82,Market,Kano,15,157,173,1,1,117404,3261193,290,2250,July,42,0,1,13,4,0,15853.73
Restaurant,96,Shopping_Mall,Abuja,8,187,185,0,1,142639,2673841,170,40904,September,39,0,1,15,8,1,13222.61
Pharmacy,113,Market,Enugu,19,13,347,1,1,127532,3858703,229,47026,June,37,1,0,13,9,1,32043.21
Restaurant,26,Market,Abuja,4,36,163,1,1,98265,4033274,148,34810,October,36,0,1,13,9,0,19978.21
Supermarket,45,Market,Port_Harcourt,11,176,227,1,0,48518,838495,460,43553,August,47,1,0,14,2,0,12029.16
Electronics,70,Street_Shop,Kano,16,20,240,1,0,122746,1897411,450,48280,March,58,0,0,10,9,0,18008.03
Electronics,48,Estate,Lagos,5,94,158,1,1,188870,4647628,191,47530,May,77,1,0,10,6,1,32469.99
Fashion_Store,36,Market,Lagos,3,78,124,1,1,61703,806307,469,7358,December,71,0,1,15,6,0,12151.52
Retail_Shop,64,Shopping_Mall,Enugu,10,132,164,1,0,103924,4691868,62,44207,August,64,1,0,8,0,0,20564.66
Supermarket,83,Shopping_Mall,Ibadan,12,19,418,0,1,138079,568879,441,45639,June,31,0,0,12,5,1,11337.72
Supermarket,17,Shopping_Mall,Lagos,12,87,489,1,0,160593,1048335,271,43373,November,58,1,0,13,5,0,21530.03
